what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376517931592
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376517933551
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376517941463
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376517943111
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376517943770
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1376517951810
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376517952498
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376517954599
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376517956605
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376517958484
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376517990720
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376517996908
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376517997766
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376517998204
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376518001477
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376518002318
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376518002620
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376518003201
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376518008628
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376518009390
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1376518014876
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376518017819
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1376518023326
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376518024965
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376518029806
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376518031732
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376518045504
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376518050846
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376518662287
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376518667058
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376518675796
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376518677888
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519197817
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376519201122
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519204644
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519206649
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1376519218170
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1376519218181
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519239607
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519239814
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519260814
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519279313
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376519286325
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376519287991
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519299400
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519305915
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519305990
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519307440
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519308435
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519311103
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519331505
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519337381
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519337508
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519339347
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519341160
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519346842
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519349502
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376519361630
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519361852
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519364408
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519379102
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519382259
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519387286
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519389168
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519401360
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519403051
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376519406927
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519408046
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519411199
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519432338
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519439060
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519446745
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519448017
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519448511
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519451973
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376519452702
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519460246
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376519462053
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519463329
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519463505
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376519467157
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376519469028
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519481341
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519490086
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519497540
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519499264
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519500677
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376519501267
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519501826
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376519505731
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.redo",1376519507782
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519514244
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519516712
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519563059
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519591815
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519595819
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519601644
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519604437
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519605672
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376519607294
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519607480
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519607686
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519611315
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519611326
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519613685
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376519620439
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519621977
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376519625893
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1376519633255
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376519636502
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1376519640352
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376519642280
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376519645148
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519648590
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376519651187
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376519659842
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519661812
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519672268
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376519673609
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376521234121
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376521238438
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376521272222
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376521273498
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523620482
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523622462
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523624756
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523670611
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523696530
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523698293
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523738075
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523739482
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523743562
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523744903
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523752967
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523754470
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523755996
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523757350
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523782289
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523784074
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523794118
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523799938
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523858531
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376523872842
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524045431
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524064440
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376524077356
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524077607
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524077778
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524087481
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524087491
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524095412
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524101654
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524118491
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524147173
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524151112
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376524158371
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524160367
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524174322
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524175489
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524178590
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524186670
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524231281
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524233379
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524250958
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524264518
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524336939
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524344833
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524438303
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376524444148
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376524457931
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376524458887
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376524459441
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376524459977
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376524489132
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524491671
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524492695
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376524510811
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524513504
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524516400
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524516415
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524517607
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1376524517658
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1376524518053
opened,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1376524518174
opened,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1376524518754
opened,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1376524519098
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524519312
activated,perspective,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugPerspective",1376524519337
opened,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.BreakpointView",1376524520839
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376524522813
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524524022
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524528290
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376524530638
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524531398
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524539429
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524551977
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524624041
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524632650
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.findReplace",1376524632740
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524641385
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524643657
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524652692
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524652703
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Terminate",1376524656051
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524657660
activated,perspective,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.JavaPerspective",1376524657689
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376524660660
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524660930
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376524664138
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524664313
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524664507
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376524669802
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524672992
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524680762
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524680777
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524682307
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524682524
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524682637
activated,perspective,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugPerspective",1376524682730
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376524706454
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376524708275
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376524709974
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524710335
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376524713133
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524714947
