what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376527250655
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376527250787
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527251628
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527253095
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376527254050
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527255008
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527255272
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376527256874
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527257606
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527258190
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527259069
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376527260815
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527262498
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527263141
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527264106
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527265456
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527266627
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527266639
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527267776
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527267786
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527280704
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527284475
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527284483
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527294412
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527294732
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527294942
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527295295
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527295488
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527295676
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527295976
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527296159
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527296361
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527297234
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527303811
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527303824
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527305068
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527317955
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527317966
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527335039
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527345163
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527355586
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527355594
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527359865
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527360056
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527360238
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527360529
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527360723
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527360915
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527361182
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527361409
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527361600
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527362205
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527362381
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527362572
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527433242
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527435002
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527435011
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527437267
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376527453129
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527454125
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527461724
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376527466025
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527467027
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527467037
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527468319
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527470663
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376527472500
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527473381
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527473996
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527474973
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527476388
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527499460
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527506590
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527507862
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527507872
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527533929
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376527536323
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527540465
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527549427
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527549564
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527549762
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527553047
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527565097
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527578408
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527580843
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527580964
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527582726
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527594429
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527641362
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376527645441
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527645732
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376527647461
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376527650808
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527655090
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376527898002
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527919626
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527930062
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527930208
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376527932996
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376527959757
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376528570293
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376528879196
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528879681
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528879875
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376528916537
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528919017
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528923312
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376528927688
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376528929614
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528929779
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528929965
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528930750
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528933440
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376528937589
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528938781
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528939690
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528940636
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376528944189
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528944993
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528946089
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528946098
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376528947103
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528947293
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528947481
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528949321
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376528950268
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376528952009
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528952194
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528952401
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376528955611
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528957006
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528957018
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528958494
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376528960560
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528961538
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376528962455
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528963710
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376528976007
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528976364
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376528978569
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376528978850
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376528979259
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376528979709
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376528980260
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.redo",1376528982370
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.redo",1376528982803
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.redo",1376528984907
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.redo",1376528985087
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.redo",1376528985251
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376528990297
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528991299
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528992880
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376528992889
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528996661
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376528998456
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376528998852
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376529003353
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376529005594
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376529023263
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376529049877
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376529051021
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376529073358
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376529086063
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376529089549
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376529090743
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376529092426
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376529095097
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376529113041
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376529266190
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376529266976
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376529273187
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376529276533
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376529313426
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376530896132
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376530910705
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376530914697
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376530916629
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376530916767
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376530917723
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376530966985
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376530969937
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376530971104
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376531027883
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376555716198
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376555719492
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376555739527
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376555741168
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591683783
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591688809
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591697913
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376591704922
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591705598
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591705831
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376591705878
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591706781
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591722836
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591722989
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376591733836
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376591736816
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591738110
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591738328
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376591741484
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591741660
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591741890
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591758244
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591758413
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376591760115
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376591762728
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591762932
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591763149
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591799362
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591799520
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376591803598
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591807197
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376591808507
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591813226
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591813418
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591813584
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591813746
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591814062
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591814071
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376591838190
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376591895847
