what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524757170
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524765695
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524766002
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376524767046
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524768656
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524770349
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1376524776257
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524778128
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524779563
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524787851
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524788810
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524789016
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524789729
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524790089
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524790357
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524790554
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524790954
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524791341
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.ClassFileEditor",1376524791944
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524792396
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524792513
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524794393
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524795297
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524795939
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524796386
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524797082
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376524797657
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376524798505
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.ClassFileEditor",1376524800336
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524800454
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524811108
activated,perspective,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.JavaPerspective",1376524811135
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524842844
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376524848986
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376524875222
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524877076
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524879687
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524881411
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524884148
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524886765
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.findReplace",1376524886835
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524891988
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524892487
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524894928
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376524915337
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524918645
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524933234
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376524938352
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524940739
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524964972
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524966102
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524970298
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524970914
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524976655
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524976671
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376524977039
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524978128
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376524979916
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376524981200
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376524982173
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525004558
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525004811
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525007319
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525009388
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525011847
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525015284
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525017145
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525023390
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525023439
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525025253
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525025488
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525025600
activated,perspective,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugPerspective",1376525025688
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376525032684
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376525033550
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376525036487
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376525045548
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525049202
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525050713
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376525052019
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376525054423
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525072496
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525073470
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525090109
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376525092864
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525097016
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525098074
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376525098961
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525123746
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376525126179
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525141995
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1376525143640
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1376525144950
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376525148559
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepOver",1376525150503
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525156640
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1376525166529
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525166564
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1376525189966
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525193098
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Terminate",1376525194082
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525197274
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525197378
activated,perspective,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.JavaPerspective",1376525197444
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525199098
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376525200915
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376525225225
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525228009
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525263082
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525264674
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376525343730
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526200569
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526209528
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526213404
started,bundle,org.eclipse.compare,3.5.300.v20120522-1148,"org.eclipse.compare",1376526216092
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526219862
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526222125
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526226240
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526231137
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526231294
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526231481
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526237293
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526245581
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526248715
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526249657
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526250798
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526257380
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526258381
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526260380
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526260549
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526260728
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526260931
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526261159
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526261327
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526261355
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526264369
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526264569
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526265575
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526266488
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526266685
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526275690
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526275848
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526282333
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526288755
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526289943
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526290669
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526294886
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526295591
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526301402
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526303114
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526304340
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526319517
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526322551
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526325446
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526327574
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376526328773
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526331018
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526332321
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526334933
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526334941
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526336508
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526337732
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526338006
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526342343
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526344028
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526344958
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526348623
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526348630
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.delete",1376526352076
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526352951
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1376526356547
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526357653
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526360875
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526360899
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526364670
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526364858
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526392918
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526394481
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526397007
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526401552
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526401675
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526401844
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526417238
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526432452
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526440326
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526478586
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376526483989
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376526485181
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376526485869
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526580284
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526588426
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526588583
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526602282
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526607061
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1376526609631
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526612006
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526615102
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526620701
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526620827
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526621002
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376526623390
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526624433
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526628777
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526629058
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1376526631802
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526633086
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526633973
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526636047
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526639294
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526639424
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526639607
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376526641484
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526642456
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526643994
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526644730
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526646170
closed,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526646179
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526696846
activated,view,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.PackageExplorer",1376526775212
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526779413
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1376526781667
opened,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526781800
activated,editor,org.eclipse.jdt.ui,3.8.2.v20130107-165834,"org.eclipse.jdt.ui.CompilationUnitEditor",1376526782018
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526788254
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.copy",1376526896847
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1376526898318
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526911442
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1376526949661
